0, 649
10, 649
20, 648
30, 646
40, 644
50, 631
60, 623
70, 623
80, 620
90, 612
100, 602
110, 598
120, 592
130, 586
140, 580
150, 570
160, 560
170, 544
180, 531
190, 510
200, 509
210, 502
220, 494
230, 478
240, 471
250, 460
260, 456
270, 443
280, 426
290, 416
300, 391
310, 372
320, 352
330, 341
340, 333
350, 325
360, 311
370, 294
380, 274
390, 269
400, 261
410, 249
420, 244
430, 230
440, 217
450, 202
460, 193
470, 191
480, 177
490, 174
500, 162
510, 159
520, 151
530, 144
540, 141
550, 139
560, 137
570, 130
580, 127
590, 120
600, 117
610, 96
620, 91
630, 82
640, 73
650, 71
660, 71
670, 67
680, 64
690, 62
700, 54
710, 54
720, 54
730, 51
740, 43
750, 43
760, 40
770, 40
780, 39
790, 38
800, 33
810, 33
820, 33
830, 33
840, 33
850, 31
860, 31
870, 31
880, 31
890, 31
900, 31
910, 31
920, 31
930, 28
940, 28
950, 28
960, 28
970, 28
980, 28
990, 27
1000, 27
1010, 27
1020, 27
1030, 27
1040, 25
1050, 25
1060, 22
1070, 22
1080, 22
1090, 22
1100, 22
1110, 22
1120, 22
1130, 22
1140, 22
1150, 20
1160, 20
1170, 20
1180, 20
1190, 20
1200, 20
1210, 20
1220, 17
1230, 17
1240, 14
1250, 14
1260, 14
1270, 14
1280, 14
1290, 14
1300, 14
1310, 14
1320, 14
1330, 14
1340, 14
1350, 14
1360, 14
1370, 14
1380, 14
1390, 14
1400, 14
1410, 14
1420, 11
1430, 11
1440, 8
1450, 8
1460, 8
1470, 8
1480, 8
1490, 8
1500, 8
1510, 8
1520, 8
1530, 8
1540, 8
1550, 8
1560, 8
1570, 8
1580, 8
1590, 8
1600, 8
1610, 8
1620, 8
1630, 8
1640, 8
1650, 8
1660, 8
1670, 8
1680, 5
1690, 5
1700, 5
1710, 5
1720, 5
1730, 5
1740, 5
1750, 5
1760, 5
1770, 5
1780, 5
1790, 5
1800, 5
1810, 5
1820, 5
1830, 5
1840, 5
1850, 5
1860, 5
1870, 5
1880, 5
1890, 5
1900, 5
1910, 5
1920, 5
1930, 5
1940, 5
1950, 5
1960, 5
1970, 5
1980, 5
1990, 5
