0, 7696
10, 7692
20, 7678
30, 7648
40, 7617
50, 7586
60, 7543
70, 7500
80, 7454
90, 7403
100, 7344
110, 7260
120, 7165
130, 7090
140, 6992
150, 6850
160, 6715
170, 6544
180, 6377
190, 6127
200, 5921
210, 5709
220, 5414
230, 5140
240, 4910
250, 4592
260, 4271
270, 3959
280, 3683
290, 3405
300, 3127
310, 2827
320, 2536
330, 2298
340, 2045
350, 1780
360, 1593
370, 1407
380, 1253
390, 1101
400, 984
410, 899
420, 830
430, 756
440, 679
450, 589
460, 559
470, 538
480, 506
490, 485
500, 464
510, 436
520, 421
530, 406
540, 386
550, 364
560, 347
570, 331
580, 326
590, 308
600, 308
610, 297
620, 292
630, 282
640, 269
650, 261
660, 252
670, 251
680, 240
690, 233
700, 226
710, 221
720, 219
730, 213
740, 213
750, 211
760, 211
770, 206
780, 202
790, 200
800, 196
810, 186
820, 186
830, 170
840, 169
850, 169
860, 162
870, 159
880, 159
890, 156
900, 156
910, 156
920, 153
930, 153
940, 146
950, 142
960, 139
970, 139
980, 138
990, 138
1000, 138
1010, 138
1020, 138
1030, 138
1040, 138
1050, 138
1060, 138
1070, 138
1080, 137
1090, 137
1100, 134
1110, 129
1120, 126
1130, 126
1140, 126
1150, 125
1160, 125
1170, 125
1180, 125
1190, 124
1200, 122
1210, 122
1220, 122
1230, 120
1240, 120
1250, 120
1260, 120
1270, 120
1280, 120
1290, 118
1300, 118
1310, 115
1320, 114
1330, 114
1340, 114
1350, 114
1360, 107
1370, 107
1380, 107
1390, 102
1400, 102
1410, 102
1420, 102
1430, 102
1440, 102
1450, 102
1460, 100
1470, 100
1480, 100
1490, 100
1500, 100
1510, 100
1520, 100
1530, 100
1540, 100
1550, 100
1560, 100
1570, 100
1580, 100
1590, 100
1600, 100
1610, 100
1620, 100
1630, 100
1640, 100
1650, 97
1660, 97
1670, 97
1680, 97
1690, 97
1700, 97
1710, 97
1720, 97
1730, 97
1740, 97
1750, 94
1760, 94
1770, 94
1780, 91
1790, 91
1800, 90
1810, 90
1820, 87
1830, 87
1840, 87
1850, 87
1860, 87
1870, 87
1880, 87
1890, 84
1900, 84
1910, 84
1920, 83
1930, 83
1940, 83
1950, 82
1960, 82
1970, 82
1980, 82
1990, 82
