0, 3280
10, 3271
20, 3243
30, 3231
40, 3216
50, 3198
60, 3176
70, 3154
80, 3130
90, 3102
100, 3071
110, 3043
120, 3012
130, 2942
140, 2872
150, 2800
160, 2721
170, 2637
180, 2539
190, 2431
200, 2354
210, 2256
220, 2165
230, 2073
240, 1958
250, 1860
260, 1761
270, 1676
280, 1612
290, 1539
300, 1468
310, 1382
320, 1317
330, 1225
340, 1152
350, 1111
360, 1044
370, 985
380, 945
390, 897
400, 857
410, 830
420, 797
430, 756
440, 713
450, 664
460, 629
470, 586
480, 568
490, 538
500, 526
510, 485
520, 474
530, 449
540, 440
550, 396
560, 379
570, 358
580, 345
590, 326
600, 315
610, 307
620, 301
630, 283
640, 265
650, 251
660, 248
670, 239
680, 237
690, 228
700, 219
710, 203
720, 196
730, 194
740, 182
750, 171
760, 170
770, 167
780, 152
790, 152
800, 140
810, 135
820, 128
830, 128
840, 125
850, 122
860, 116
870, 116
880, 116
890, 116
900, 116
910, 116
920, 116
930, 116
940, 113
950, 113
960, 105
970, 99
980, 96
990, 96
1000, 93
1010, 91
1020, 86
1030, 86
1040, 84
1050, 84
1060, 84
1070, 83
1080, 83
1090, 83
1100, 76
1110, 76
1120, 69
1130, 66
1140, 66
1150, 62
1160, 62
1170, 58
1180, 58
1190, 58
1200, 58
1210, 58
1220, 58
1230, 58
1240, 55
1250, 55
1260, 52
1270, 49
1280, 49
1290, 49
1300, 49
1310, 44
1320, 44
1330, 41
1340, 41
1350, 39
1360, 38
1370, 38
1380, 38
1390, 38
1400, 38
1410, 38
1420, 38
1430, 38
1440, 38
1450, 35
1460, 35
1470, 32
1480, 32
1490, 32
1500, 29
1510, 29
1520, 26
1530, 26
1540, 26
1550, 22
1560, 22
1570, 22
1580, 20
1590, 20
1600, 20
1610, 18
1620, 18
1630, 18
1640, 18
1650, 18
1660, 18
1670, 18
1680, 18
1690, 18
1700, 18
1710, 18
1720, 17
1730, 17
1740, 17
1750, 17
1760, 17
1770, 17
1780, 17
1790, 17
1800, 17
1810, 17
1820, 14
1830, 14
1840, 14
1850, 14
1860, 14
1870, 14
1880, 14
1890, 14
1900, 14
1910, 14
1920, 14
1930, 14
1940, 14
1950, 11
1960, 11
1970, 11
1980, 11
1990, 11
