0, 683
10, 683
20, 683
30, 681
40, 680
50, 679
60, 678
70, 677
80, 675
90, 673
100, 671
110, 668
120, 660
130, 656
140, 651
150, 644
160, 632
170, 623
180, 615
190, 599
200, 575
210, 553
220, 542
230, 522
240, 509
250, 496
260, 460
270, 429
280, 391
290, 370
300, 359
310, 325
320, 310
330, 290
340, 269
350, 255
360, 236
370, 226
380, 213
390, 199
400, 193
410, 188
420, 169
430, 162
440, 152
450, 141
460, 136
470, 128
480, 123
490, 118
500, 114
510, 112
520, 108
530, 102
540, 99
550, 99
560, 93
570, 90
580, 78
590, 75
600, 68
610, 68
620, 61
630, 56
640, 53
650, 50
660, 37
670, 35
680, 35
690, 34
700, 32
710, 32
720, 32
730, 29
740, 29
750, 26
760, 26
770, 26
780, 26
790, 26
800, 26
810, 26
820, 23
830, 23
840, 23
850, 20
860, 19
870, 19
880, 17
890, 13
900, 13
910, 13
920, 10
930, 10
940, 10
950, 7
960, 7
970, 7
980, 7
990, 7
1000, 7
1010, 7
1020, 7
1030, 7
1040, 7
1050, 7
1060, 7
1070, 7
1080, 7
1090, 7
1100, 7
1110, 7
1120, 7
1130, 7
1140, 7
1150, 4
1160, 4
1170, 4
1180, 4
1190, 4
1200, 4
1210, 4
1220, 4
1230, 4
1240, 4
1250, 4
1260, 4
1270, 4
1280, 4
1290, 4
1300, 4
1310, 4
1320, 1
1330, 1
1340, 1
1350, 1
1360, 1
1370, 1
1380, 1
1390, 1
1400, 1
1410, 1
1420, 1
1430, 1
1440, 1
1450, 1
1460, 1
1470, 1
1480, 1
1490, 1
1500, 1
1510, 1
1520, 1
1530, 1
1540, 1
1550, 1
1560, 1
1570, 1
1580, 1
1590, 1
1600, 1
1610, 1
1620, 1
1630, 1
1640, 1
1650, 1
1660, 1
1670, 1
1680, 1
1690, 1
1700, 1
1710, 1
1720, 1
1730, 1
1740, 1
1750, 1
1760, 1
1770, 1
1780, 1
1790, 1
1800, 1
1810, 1
1820, 1
1830, 1
1840, 1
1850, 1
1860, 1
1870, 1
1880, 1
1890, 1
1900, 1
1910, 1
1920, 1
1930, 1
1940, 1
1950, 1
1960, 1
1970, 1
1980, 1
1990, 1
