0, 15164
10, 15118
20, 14962
30, 14875
40, 14816
50, 14763
60, 14694
70, 14640
80, 14556
90, 14454
100, 14321
110, 14158
120, 13992
130, 13779
140, 13519
150, 13236
160, 12898
170, 12563
180, 12215
190, 11759
200, 11325
210, 10851
220, 10359
230, 9909
240, 9414
250, 8921
260, 8503
270, 8085
280, 7621
290, 7234
300, 6819
310, 6472
320, 6133
330, 5778
340, 5424
350, 5132
360, 4845
370, 4554
380, 4278
390, 4042
400, 3808
410, 3617
420, 3397
430, 3190
440, 3022
450, 2871
460, 2665
470, 2487
480, 2341
490, 2244
500, 2138
510, 2014
520, 1919
530, 1829
540, 1734
550, 1642
560, 1596
570, 1506
580, 1449
590, 1390
600, 1334
610, 1286
620, 1225
630, 1173
640, 1121
650, 1083
660, 1036
670, 995
680, 964
690, 935
700, 902
710, 877
720, 848
730, 821
740, 801
750, 777
760, 751
770, 723
780, 709
790, 702
800, 691
810, 679
820, 663
830, 652
840, 629
850, 621
860, 613
870, 599
880, 597
890, 579
900, 566
910, 564
920, 561
930, 548
940, 540
950, 525
960, 520
970, 500
980, 497
990, 494
1000, 470
1010, 467
1020, 456
1030, 449
1040, 446
1050, 441
1060, 430
1070, 423
1080, 417
1090, 409
1100, 408
1110, 403
1120, 398
1130, 391
1140, 383
1150, 383
1160, 380
1170, 380
1180, 376
1190, 371
1200, 368
1210, 368
1220, 363
1230, 354
1240, 348
1250, 345
1260, 339
1270, 334
1280, 332
1290, 326
1300, 323
1310, 323
1320, 318
1330, 312
1340, 307
1350, 304
1360, 294
1370, 294
1380, 283
1390, 277
1400, 277
1410, 274
1420, 267
1430, 263
1440, 262
1450, 255
1460, 252
1470, 249
1480, 247
1490, 240
1500, 237
1510, 232
1520, 230
1530, 222
1540, 222
1550, 222
1560, 222
1570, 222
1580, 222
1590, 218
1600, 218
1610, 218
1620, 218
1630, 216
1640, 212
1650, 212
1660, 211
1670, 211
1680, 209
1690, 209
1700, 206
1710, 206
1720, 203
1730, 201
1740, 198
1750, 198
1760, 198
1770, 198
1780, 198
1790, 198
1800, 198
1810, 198
1820, 198
1830, 196
1840, 196
1850, 196
1860, 190
1870, 187
1880, 183
1890, 183
1900, 183
1910, 183
1920, 183
1930, 183
1940, 183
1950, 183
1960, 179
1970, 179
1980, 179
1990, 179
