0, 665
10, 665
20, 665
30, 665
40, 665
50, 665
60, 665
70, 663
80, 662
90, 657
100, 652
110, 649
120, 645
130, 638
140, 634
150, 629
160, 615
170, 611
180, 593
190, 583
200, 556
210, 547
220, 535
230, 513
240, 493
250, 477
260, 465
270, 435
280, 418
290, 406
300, 382
310, 370
320, 359
330, 346
340, 321
350, 313
360, 301
370, 287
380, 271
390, 267
400, 251
410, 248
420, 242
430, 234
440, 210
450, 198
460, 185
470, 181
480, 172
490, 155
500, 145
510, 134
520, 127
530, 122
540, 113
550, 106
560, 103
570, 98
580, 89
590, 82
600, 74
610, 72
620, 71
630, 68
640, 68
650, 67
660, 65
670, 64
680, 61
690, 61
700, 58
710, 50
720, 48
730, 48
740, 47
750, 47
760, 41
770, 36
780, 36
790, 35
800, 35
810, 32
820, 32
830, 32
840, 32
850, 32
860, 32
870, 32
880, 32
890, 31
900, 31
910, 28
920, 28
930, 28
940, 28
950, 28
960, 28
970, 25
980, 25
990, 25
1000, 25
1010, 25
1020, 25
1030, 25
1040, 25
1050, 25
1060, 25
1070, 25
1080, 25
1090, 24
1100, 24
1110, 24
1120, 24
1130, 24
1140, 24
1150, 24
1160, 20
1170, 20
1180, 20
1190, 20
1200, 20
1210, 20
1220, 19
1230, 16
1240, 16
1250, 16
1260, 16
1270, 15
1280, 15
1290, 15
1300, 15
1310, 15
1320, 15
1330, 15
1340, 15
1350, 15
1360, 15
1370, 15
1380, 15
1390, 15
1400, 15
1410, 15
1420, 15
1430, 12
1440, 12
1450, 12
1460, 12
1470, 12
1480, 12
1490, 12
1500, 12
1510, 12
1520, 12
1530, 12
1540, 12
1550, 12
1560, 12
1570, 9
1580, 9
1590, 9
1600, 5
1610, 5
1620, 5
1630, 5
1640, 5
1650, 5
1660, 5
1670, 5
1680, 5
1690, 5
1700, 5
1710, 5
1720, 5
1730, 5
1740, 5
1750, 5
1760, 5
1770, 5
1780, 5
1790, 5
1800, 5
1810, 5
1820, 5
1830, 5
1840, 5
1850, 5
1860, 5
1870, 5
1880, 5
1890, 5
1900, 5
1910, 1
1920, 1
1930, 1
1940, 1
1950, 1
1960, 1
1970, 1
1980, 1
1990, 1
